id,name,phase,indication,crossover,output_type,protocol,sap,created,last_updated,description,molecule,
161,NCT03553875,Phase 3,Autism|Autism Spectrum Disorder|Nonverbal Learning Disability,0,,Protocol NCT03553498v1.0.doc,Statitical Analysis PlanNCT03553498v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,IV Acetaminophen as Adjuvant Analgesic to Hydromorphone - Emergency Department Patients,62,
160,NCT03554018,Phase 3,Low Back Pain,0,,Protocol NCT03553875v1.0.doc,Statitical Analysis PlanNCT03553875v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Memantine for the Treatment of Social Deficits in Youth With Disorders of Impaired Social Interactions,61,
159,NCT03554265,Phase 3,Traumatic Brain Injury|Fatigue|Cognitive Impairment,0,,Protocol NCT03554018v1.0.doc,Statitical Analysis PlanNCT03554018v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Ibuprofen With or Without Acetaminophen for Low Back Pain,60,
158,NCT03560609,Phase 3,Keratoconus|Glaucoma,0,,Protocol NCT03554265v1.0.doc,Statitical Analysis PlanNCT03554265v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Brain and Gut Plasticity in Mild TBI Following Growth Hormone Therapy,59,
157,NCT03564119,Phase 3,Papulopustular Rosacea,1,,Protocol NCT03560609v1.0.doc,Statitical Analysis PlanNCT03560609v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Optic Nerve Head Structural Response to IOP Elevation in Patients With Keratoconus,58,
156,NCT03566979,Phase 3,Post-operative Dental Pain,0,,Protocol NCT03564119v1.0.doc,Statitical Analysis PlanNCT03564119v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,A Study of S5G4T-1 in the Treatment of Papular-Pustular Rosacea,57,
155,NCT03568708,Phase 3,Primary Ovarian Insufficiency,0,,Protocol NCT03566979v1.0.doc,Statitical Analysis PlanNCT03566979v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Efficacy and Safety Study of a Test Naproxen Sodium 220mg Tablet in Postoperative Dental Pain,56,
154,NCT03571672,Phase 3,Cardiac Disease,1,,Protocol NCT03568708v1.0.doc,Statitical Analysis PlanNCT03568708v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Primary Ovarian Insufficiency: Phenotype and Optimal Treatment,55,
153,NCT03571737,Phase 3,Acute Musculoskeletal Disease|Sprains|Sprains and Strains|Injuries|Emergencies|Trauma|Acute Pain,0,,Protocol NCT03571672v1.0.doc,Statitical Analysis PlanNCT03571672v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,DEF-314 Better Accuracy in EF Assessment With DEFINITY,54,
152,NCT03573401,Phase 3,Superficial Basal Cell Carcinoma,0,,Protocol NCT03571737v1.0.doc,Statitical Analysis PlanNCT03571737v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Efficacy of Lidocaine Patch in Acute Musculoskeletal Pain in the Emergency Department,53,
151,NCT03573817,Phase 3,Chronic Obstructive Pulmonary Disease (COPD),0,,Protocol NCT03573401v1.0.doc,Statitical Analysis PlanNCT03573401v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Study to Evaluate the Safety and Efficacy of BF-200 ALA (Ameluz®) and BF-RhodoLED® in the Treatment of Superficial Basal Cell Carcinoma (sBCC) With Photodynamic Therapy (PDT).,52,
150,NCT03574571,Phase 3,Prostate Cancer,0,,Protocol NCT03573817v1.0.doc,Statitical Analysis PlanNCT03573817v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,"A 42-day Parallel Group Safety Study of Revefenacin and Formoterol, Administered in Sequence and as a Combination, in Subjects With COPD",51,
149,NCT03576820,Phase 3,Migraine,0,,Protocol NCT03574571v1.0.doc,Statitical Analysis PlanNCT03574571v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,A Study to Test Radium-223 With Docetaxel in Patients With Prostate Cancer,50,
148,NCT03578081,Phase 3,Malignant Neoplasm,0,,Protocol NCT03576820v1.0.doc,Statitical Analysis PlanNCT03576820v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Intranasal Lidocaine to Treat Pediatric Migraine in the Emergency Department,49,
147,NCT03581591,Phase 3,"Hypophosphatemia|Hypophosphatemic Rickets|Pain, Chronic",0,,Protocol NCT03578081v1.0.doc,Statitical Analysis PlanNCT03578081v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Olanzapine With or Without Fosaprepitant Dimeglumine in Preventing Chemotherapy Induced Nausea and Vomiting in Cancer Patients Receiving Highly Emetogenic Chemotherapy,48,
146,NCT03582007,Phase 3,Pneumonia,0,,Protocol NCT03581591v1.0.doc,Statitical Analysis PlanNCT03581591v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,"Open Label Trial Assessing Safety and Efficacy of Burosumab (KRN23), in a Patient With ENS and Hypophosphatemic Rickets",47,
145,NCT03582774,Phase 3,Recurrent Prostate Carcinoma,1,,Protocol NCT03582007v1.0.doc,Statitical Analysis PlanNCT03582007v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Pivotal Study in Nosocomial Pneumonia Suspected or Confirmed to be Due to Pseudomonas,46,
144,NCT03583151,Phase 3,Stenosing Tenosynovitis,0,,Protocol NCT03582774v1.0.doc,Statitical Analysis PlanNCT03582774v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Trial of 68Ga-PSMA-11 PET/CT Molecular Imaging for Prostate Cancer Salvage Radiotherapy Planning [PSMA-SRT],45,
143,NCT03583710,Phase 3,ENSAT Stage I Adrenal Cortex Carcinoma|ENSAT Stage II Adrenal Cortex Carcinoma|ENSAT Stage III Adrenal Cortex Carcinoma,0,,Protocol NCT03583151v1.0.doc,Statitical Analysis PlanNCT03583151v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Corticosteroid vs. Amniotic Fluid Injections in Patients With Trigger Finger,44,
142,NCT03585569,Phase 3,"Multiple Sclerosis|Spasticity, Muscle",0,,Protocol NCT03583710v1.0.doc,Statitical Analysis PlanNCT03583710v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Mitotane With or Without Cisplatin and Etoposide After Surgery in Treating Participants With Stage I-III Adrenocortical Cancer With High Risk of Recurrence (ADIUVO-2),43,
141,NCT03586934,Phase 3,Shoulder Pain|Opioid Use,0,,Protocol NCT03585569v1.0.doc,Statitical Analysis PlanNCT03585569v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,""" Treating MS Patients With Lower Extremity Spasticity Using Dysport""",42,
140,NCT03591874,Phase 3,Graft Versus Host Disease|Ocular Surface Disease,0,,Protocol NCT03586934v1.0.doc,Statitical Analysis PlanNCT03586934v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Multimodal Analgesia in Shoulder Arthroplasty,41,
139,NCT03594123,Phase 3,Alzheimer Disease,0,,Protocol NCT03591874v1.0.doc,Statitical Analysis PlanNCT03591874v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Study of Brimonidine Tartrate Nanoemulsion Eye Drops in Patients With Ocular Graft-vs-Host Disease,40,
138,NCT03597464,Phase 3,Lupus Nephritis,0,,Protocol NCT03594123v1.0.doc,Statitical Analysis PlanNCT03594123v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,A 12-week Extension Trial to Evaluate the Safety and Tolerability of Brexpiprazole in the Treatment of Subjects With Agitation Associated With Dementia of the Alzheimer's Type,39,
137,NCT03598426,Phase 3,Hypersensitivity Reactions,0,,Protocol NCT03597464v1.0.doc,Statitical Analysis PlanNCT03597464v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Aurinia Renal Assessments 2: Aurinia Renal Response in Lupus With Voclosporin,38,
136,NCT03602859,Phase 3,Ovarian Cancer,0,,Protocol NCT03598426v1.0.doc,Statitical Analysis PlanNCT03598426v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Conventional Prophylactic Oral Dexamethasone vs Short-course IV Dexamethasone in Paclitaxel Hypersensitivity,37,
135,NCT03617367,Phase 3,Cervical Dystonia,0,,Protocol NCT03602859v1.0.doc,Statitical Analysis PlanNCT03602859v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,A Phase 3 Comparison of Platinum-Based Therapy With TSR-042 and Niraparib Versus Standard of Care Platinum-Based Therapy as First-Line Treatment of Stage III or IV Nonmucinous Epithelial Ovarian Cancer,36,
134,NCT03619850,Phase 3,Chronic Kidney Disease,0,,Protocol NCT03617367v1.0.doc,Statitical Analysis PlanNCT03617367v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Long-Term Safety and Efficacy of Repeat Treatments of DaxibotulinumtoxinA for Injection in Adults With Isolated Cervical Dystonia (ASPEN-OLS),35,
133,NCT03651128,Phase 3,Multiple Myeloma, Iron Deficiency Anemia,0,,Protocol NCT03619850v1.0.doc,Statitical Analysis PlanNCT03619850v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,"A Study to Evaluate the Safety (Compared to Iron Sucrose), Efficacy and Pharmacokinetics of Ferumoxytol for the Treatment of Iron Deficiency Anemia (IDA) in Pediatric Subjects With Chronic Kidney Disease (CKD)",34
132,NCT03652168,Phase 3,Stress|Psychological Distress,0,,Protocol NCT03651128v1.0.doc,Statitical Analysis PlanNCT03651128v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Efficacy and Safety Study of bb2121 Versus Standard Triplet Regimens in Subjects With Relapsed and Refractory Multiple Myeloma (RRMM),33,
131,NCT03655028,Phase 3,COPD,0,,Protocol NCT03652168v1.0.doc,Statitical Analysis PlanNCT03652168v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Stress Free UC Merced: The Effect of 8 Weeks of Mindfulness App Headspace on Stress in a Sample of University Employees,32,
130,NCT03657433,Phase 3,Iron Deficiency Anemia of Pregnancy,0,,Protocol NCT03655028v1.0.doc,Statitical Analysis PlanNCT03655028v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Increasing Physical Activity in COPD Through Rhythmically Enhanced Music,31,
129,NCT03661996,Phase 3,Knee Osteoarthritis,0,,Protocol NCT03657433v1.0.doc,Statitical Analysis PlanNCT03657433v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Intravenous Infusions of Ferumoxytol Compared to Oral Ferrous Sulfate for the Treatment of Anemia in Pregnancy,30,
128,NCT03662282,Phase 3,Cholestasis|Cholestasis of Parenteral Nutrition,0,,Protocol NCT03661996v1.0.doc,Statitical Analysis PlanNCT03661996v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,"A Study to Compare Five Different Treatment Regimens of CNTX-4975 for Participants With Chronic, Moderate-to-Severe Osteoarthritis Pain",29,
127,NCT03667053,Phase 3,Hypoglycemia,0,,Protocol NCT03662282v1.0.doc,Statitical Analysis PlanNCT03662282v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Omegaven as Alternative Parenteral Fat Nutrition,28,
126,NCT03667690,Phase 3,Candidemia|Mycoses|Fungal Infection|Invasive Candidiases,0,,Protocol NCT03667053v1.0.doc,Statitical Analysis PlanNCT03667053v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Trial to Confirm the Efficacy and Safety of Dasiglucagon in the Treatment of Hypoglycemia in T1DM Children,27,
125,NCT03669588,Phase 3,Generalized Myasthenia Gravis,0,,Protocol NCT03667690v1.0.doc,Statitical Analysis PlanNCT03667690v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Study of Rezafungin Compared to Caspofungin in Subjects With Candidemia and/or Invasive Candidiasis,26,
124,NCT03673501,Phase 3,Gastrointestinal Stromal Tumors,0,,Protocol NCT03669588v1.0.doc,Statitical Analysis PlanNCT03669588v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,An Efficacy and Safety Study of ARGX-113 in Patients With Myasthenia Gravis Who Have Generalized Muscle Weakness,25,
123,NCT03673943,Phase 3,Neuroendocrine Tumors,0,,Protocol NCT03673501v1.0.doc,Statitical Analysis PlanNCT03673501v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,A Study of DCC-2618 vs Sunitinib in Advanced GIST Patients After Treatment With Imatinib,24,
122,NCT03678025,Phase 3,Castration Levels of Testosterone|Metastatic Prostatic Adenocarcinoma|Stage IV Prostate Cancer AJCC v8|Stage IVA Prostate Cancer AJCC v8|Stage IVB Prostate Cancer AJCC v8,0,,Protocol NCT03673943v1.0.doc,Statitical Analysis PlanNCT03673943v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Imaging of Patients With Known or Suspected Somatostatin Receptor Positive Neuroendocrine Tumors Using Cu64-DOTATATE,23,
121,NCT03678792,Phase 3,Opioid-Related Disorders|Opioid Withdrawal,1,,Protocol NCT03678025v1.0.doc,Statitical Analysis PlanNCT03678025v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Standard Systemic Therapy With or Without Definitive Treatment in Treating Participants With Metastatic Prostate Cancer,22,
120,NCT03680911,Phase 3,Anosmia|Head Trauma,0,,Protocol NCT03678792v1.0.doc,Statitical Analysis PlanNCT03678792v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Comparison of Three Opioid Detoxification Treatment Regimens,21,
119,NCT03682224,Phase 3,Non Small Cell Lung Cancer|Lung Cancer Stage 1,0,,Protocol NCT03680911v1.0.doc,Statitical Analysis PlanNCT03680911v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,NAC for Head Trauma-induced Anosmia,20,
118,NCT03683030,Phase 3,Atrial Fibrillation,0,,Protocol NCT03682224v1.0.doc,Statitical Analysis PlanNCT03682224v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Exparel and Marcaine for Pain Management in Thoracoscopic Lobectomy Patients,19,
117,NCT03683186,Phase 3,"PAH|Pulmonary Hypertension|Pulmonary Arterial Hypertension|Hypertension|Connective Tissue Diseases|Familial Primary Pulmonary Hypertension|Vascular Diseases|Cardiovascular Diseases|Hypertension, Pulmonary|Lung Diseases|Respiratory Tract Disease",0,,Protocol NCT03683030v1.0.doc,Statitical Analysis PlanNCT03683030v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Safety and Effectiveness Evaluation of the Multi-Electrode Radiofrequency Balloon Catheter for the Treatment of Symptomatic Paroxysmal Atrial Fibrillation,18,
116,NCT03689712,Phase 3,Oral Mucositis,0,,Protocol NCT03683186v1.0.doc,Statitical Analysis PlanNCT03683186v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,A Study Evaluating the Long-Term Safety and Efficacy of Ralinepag in Subjects With PAH Via an Open-Label Extension,17,
115,NCT03689946,Phase 3,Cardiovascular Disease|Hyperlipidemia,0,,Protocol NCT03689712v1.0.doc,Statitical Analysis PlanNCT03689712v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,A Study to Investigate the Effects of GC4419 on Radiation Induced Oral Mucositis in Patients With Head/Neck Cancer,16,
114,NCT03690388,Phase 3,Differentiated Thyroid Cancer,0,,Protocol NCT03689946v1.0.doc,Statitical Analysis PlanNCT03689946v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Effect of Evolocumab on Coronary Artery Plaque Volume and Composition by CCTA and Microcalcification by F18-NaF PET,15,
113,NCT03694353,Phase 3,Phenylketonuria (PKU),0,,Protocol NCT03690388v1.0.doc,Statitical Analysis PlanNCT03690388v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,A Study of Cabozantinib Compared With Placebo in Subjects With Radioiodine-refractory Differentiated Thyroid Cancer Who Have Progressed After Prior VEGFR-targeted Therapy,14,
112,NCT03700788,Phase 3,Apical Periodontitis,0,,Protocol NCT03694353v1.0.doc,Statitical Analysis PlanNCT03694353v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Study to Evaluate the Safety and Efficacy of Self Administered Injections of Pegvaliase (>40mg/Day Dose) in Adults With PKU,13,
111,NCT03702920,Phase 3,Acute-On-Chronic Liver Failure,0,,Protocol NCT03700788v1.0.doc,Statitical Analysis PlanNCT03700788v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,2% Chlorhexidine (CHX) vs CaOH2 (CH) Calcium Hydroxide Paste as an Intracanal Medicament,12,
110,NCT03703206,Phase 3,"Knee Arthroplasty, Total",0,,Protocol NCT03702920v1.0.doc,Statitical Analysis PlanNCT03702920v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Short-term Survival of Subjects With Acute-on-chronic Liver Failure After Plasma Exchange With Human Serum Albumin 5%,11,
109,NCT03706053,Phase 3,Septic Shock,0,,Protocol NCT03703206v1.0.doc,Statitical Analysis PlanNCT03703206v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,ACB+IPACK vs. ACB in TKA,10,
108,NCT03707392,Phase 3,Ileostomy - Stoma|Colostomy Stoma,0,,Protocol NCT03706053v1.0.doc,Statitical Analysis PlanNCT03706053v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Midodrine Use in Septic Shock,9,
107,NCT03710889,Phase 3,"Osteoporosis, Postmenopausal|Osteoporosis|Osteoporosis Vertebral|Osteoporosis Risk|Osteoporosis Fracture|Osteoporosis Localized to Spine|Osteoporosis, Age-Related|Osteoporosis Senile|Osteoporosis of Vertebrae",0,,Protocol NCT03707392v1.0.doc,Statitical Analysis PlanNCT03707392v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,A Randomized Trial of Inpatient Stoma-Nurse Teaching Versus Stoma Teaching Video Combined With Inpatient Stoma-Nurse Teaching,8,
106,NCT03714373,Phase 3,Prader-Willi Syndrome,0,,Protocol NCT03710889v1.0.doc,Statitical Analysis PlanNCT03710889v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Early Effects of Abaloparatide on Tissue-based Indices of Bone Formation and Resorption,7,
105,NCT03715465,Phase 3,Delayed Sleep Phase Syndrome,0,,Protocol NCT03714373v1.0.doc,Statitical Analysis PlanNCT03714373v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Open-Label Extension Study of Diazoxide Choline in Patients With Prader-Willi Syndrome,6,
104,NCT03729362,Phase 3,Pompe Disease (Late-onset),0,,Protocol NCT03715465v1.0.doc,Statitical Analysis PlanNCT03715465v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,The Clinical Utility of Measuring the Circadian Clock in Treatment of Delayed Sleep-Wake Phase Disorder,5,
103,NCT03729804,Phase 3,Multiple Myeloma,0,,Protocol NCT03729362v1.0.doc,Statitical Analysis PlanNCT03729362v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,PROPEL Study - A Study Comparing ATB200/AT2221 With Alglucosidase/Placebo in Adult Subjects With LOPD,4,
102,NCT03733444,Phase 3,Idiopathic Pulmonary Fibrosis,0,,Protocol NCT03729804v1.0.doc,Statitical Analysis PlanNCT03729804v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,"Carfilzomib, Lenalidomide, and Dexamethasone Versus Bortezomib, Lenalidomide and Dexamethasone (KRd vs. VRd) in Patients With Newly Diagnosed Multiple Myeloma (COBRA)",3,
101,NCT03736447,Phase 3,Peanut Allergy,0,,Protocol NCT03733444v1.0.doc,Statitical Analysis PlanNCT03733444v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,A Clinical Study to Test How Effective and Safe GLPG1690 is for Subjects With Idiopathic Pulmonary Fibrosis (IPF) When Used Together With Standard Medical Treatment,2,
100,NCT03751631,Phase 3,Mydriasis,1,,Protocol NCT03736447v1.0.doc,Statitical Analysis PlanNCT03736447v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Peanut Oral Immunotherapy Study of Early Intervention for Desensitization,1,
93,NCT03741673,Phase 3,Malignant Neoplasm|Metastatic Malignant Neoplasm in the Brain,0,pdf,Protocol NCT03751631v1.0.doc,Statitical Analysis PlanNCT03751631v1.0.doc,2019-04-06 00:26:41,2019-04-06 00:26:41,Safety and Efficacy of Phenylephrine 2.5%-Tropicamide 1% Microdose Ophthalmic Solution for Pupil Dilation,94,
99,NCT03743636,Phase 3,Peripheral Artery Disease,0,pdf,Protocol NCT03741673v1.0.doc,Statitical Analysis PlanNCT03741673v1.0.doc,2019-03-29 15:23:17,2019-04-06 00:26:41,Pre-operative SRS or Post-operative SRS in Treating Cancer Patients With Brain Metastases,100,
98,NCT03746522,Phase 3,Bardet Biedl Syndrome (BBS)|Alström Syndrome (AS),0,pdf,Protocol NCT03743636v1.0.doc,Statitical Analysis PlanNCT03743636v1.0.doc,2019-03-29 15:23:17,2019-04-06 00:26:41,Nicotinamide Riboside With and Without Resveratrol to Improve Functioning in Peripheral Artery Disease,99,
97,NCT03749096,Phase 3,Stiff-Person Syndrome,0,pdf,Protocol NCT03746522v1.0.doc,Statitical Analysis PlanNCT03746522v1.0.doc,2019-03-29 15:23:17,2019-04-06 00:26:41,"Setmelanotide (RM-493), Melanocortin-4 Receptor (MC4R) Agonist, in Bardet-Biedl Syndrome (BBS) and Alström Syndrome (AS) Patients With Moderate to Severe Obesity",98,
96,NCT03750552,Phase 3,Symptomatic Neurogenic Orthostatic Hypotension,0,pdf,Protocol NCT03749096v1.0.doc,Statitical Analysis PlanNCT03749096v1.0.doc,2019-03-29 15:23:17,2019-04-06 00:26:41,Randomized Placebo Controlled Trial of IVIg in Glycine Receptor Antibody Positive Stiff-person Syndrome (SPS) Spectrum Disorders.,97,
95,NCT03751124,Phase 3,Uterine Leiomyoma|Uterine Fibroids,0,pdf,Protocol NCT03750552v1.0.doc,Statitical Analysis PlanNCT03750552v1.0.doc,2019-03-29 15:23:17,2019-04-06 00:26:41,Phase 3 Clinical Effect of TD-9855 for Treating snOH in Subjects With Primary Autonomic Failure,96,
94,NCT03612869,Phase 2|Phase 3,Mucopolysaccharidosis Type IIIA,1,pdf,Protocol NCT03751124v1.0.doc,Statitical Analysis PlanNCT03751124v1.0.doc,2019-03-29 15:23:17,2019-04-06 00:26:41,Study of Relugolix With Estradiol and Norethindrone Acetate in Women With Heavy Menstrual Bleeding Associated With Uterine Fibroids,95,
92,NCT03275402,Phase 2|Phase 3,Neuroblastoma|CNS Metastases|Leptomeningeal Metastases,0,pdf,Protocol NCT03612869v1.0.doc,Statitical Analysis PlanNCT03612869v1.0.doc,2019-03-29 15:23:17,2019-04-06 00:26:40,Study of AAVrh10-h.SGSH Gene Therapy in Patients With Mucopolysaccharidosis Type IIIA (MPS IIIA),93,
91,NCT03275350,Phase 2|Phase 3,Opioid-use Disorder|Hiv,0,pdf,Protocol NCT03275402v1.0.doc,Statitical Analysis PlanNCT03275402v1.0.doc,2019-03-29 15:23:17,2019-04-06 00:26:40,131I-omburtamab Radioimmunotherapy for Neuroblastoma Central Nervous System/Leptomeningeal Metastases,92,
90,NCT03088813,Phase 2|Phase 3,Small Cell Lung Cancer,0,pdf,Protocol NCT03275350v1.0.doc,Statitical Analysis PlanNCT03275350v1.0.doc,2019-03-29 15:23:17,2019-04-06 00:26:40,Comparing Treatments for HIV-Infected Opioid Users in an Integrated Care Effectiveness Study (CHOICES) Scale-Up,91,
89,NCT03337724,Phase 2|Phase 3,Breast Cancer,0,pdf,Protocol NCT03088813v1.0.doc,Statitical Analysis PlanNCT03088813v1.0.doc,2019-03-29 15:23:17,2019-04-06 00:26:40,Study of Irinotecan Liposome Injection (ONIVYDE®) in Patients With Small Cell Lung Cancer,90,
88,NCT03389555,Phase 2|Phase 3,Sepsis|Septic Shock|Metabolic Disturbance,0,pdf,Protocol NCT03337724v1.0.doc,Statitical Analysis PlanNCT03337724v1.0.doc,2019-03-29 15:23:17,2019-04-06 00:26:40,"A Study of Ipatasertib in Combination With Paclitaxel as a Treatment for Participants With PIK3CA/AKT1/PTEN-Altered, Locally Advanced or Metastatic, Triple-Negative Breast Cancer or Hormone Receptor-Positive, HER2-Negative Breast Cancer",89,
87,NCT03398148,Phase 2|Phase 3,Ulcerative Colitis (UC),1,pdf,Protocol NCT03389555v1.0.doc,Statitical Analysis PlanNCT03389555v1.0.doc,2019-03-29 15:23:17,2019-04-06 00:26:40,"Ascorbic Acid, Corticosteroids, and Thiamine in Sepsis (ACTS) Trial",88,
86,NCT03410693,Phase 2|Phase 3,"Carcinoma, Transitional Cell",0,pdf,Protocol NCT03398148v1.0.doc,Statitical Analysis PlanNCT03398148v1.0.doc,2019-03-29 15:23:17,2019-04-06 00:26:40,"A Multicenter, Randomized, Double-Blind, Placebo Controlled Induction Study to Evaluate the Efficacy and Safety of Risankizumab in Subjects With Moderately to Severely Active Ulcerative Colitis Who Have Failed Prior Biologic Therapy",87,
85,NCT03414983,Phase 2|Phase 3,Colorectal Cancer,0,pdf,Protocol NCT03410693v1.0.doc,Statitical Analysis PlanNCT03410693v1.0.doc,2019-03-29 15:23:17,2019-04-06 00:26:40,Study of Rogaratinib (BAY1163877) vs Chemotherapy in Patients With FGFR (Fibroblast Growth Factor Receptor)-Positive Locally Advanced or Metastatic Urothelial Carcinoma,86,
84,NCT03435796,Phase 2|Phase 3,Neoplasms,0,pdf,Protocol NCT03414983v1.0.doc,Statitical Analysis PlanNCT03414983v1.0.doc,2019-03-29 15:23:17,2019-04-06 00:26:40,An Investigational Immunotherapy Study of Nivolumab With Standard of Care Therapy vs Standard of Care Therapy for First-Line Treatment of Colorectal Cancer That Has Spread,85,
83,NCT03446001,Phase 2|Phase 3,Alzheimer Disease,0,pdf,Protocol NCT03435796v1.0.doc,Statitical Analysis PlanNCT03435796v1.0.doc,2019-03-29 15:23:17,2019-04-06 00:26:40,Long-Term Follow-up Protocol for Subjects Treated With Gene-Modified T Cells,84,
82,NCT03452943,Phase 2|Phase 3,TOURETTE SYNDROME,0,pdf,Protocol NCT03446001v1.0.doc,Statitical Analysis PlanNCT03446001v1.0.doc,2019-03-29 15:23:17,2019-04-06 00:26:40,Safety and Efficacy of TRx0237 in Subjects With Early Alzheimer's Disease,83,
81,NCT03470922,Phase 2|Phase 3,Melanoma,0,pdf,Protocol NCT03452943v1.0.doc,Statitical Analysis PlanNCT03452943v1.0.doc,2019-03-29 15:23:17,2019-04-06 00:26:40,Alternatives for Reducing Tics in TS: A Study of TEV-50717 (Deutetrabenazine) for the Treatment of Tourette Syndrome in Children and Adolescents.,82,
80,NCT03482635,Phase 2|Phase 3,"Colitis, Ulcerative",1,pdf,Protocol NCT03470922v1.0.doc,Statitical Analysis PlanNCT03470922v1.0.doc,2019-03-29 15:23:17,2019-04-06 00:26:40,A Study of Relatlimab Plus Nivolumab Versus Nivolumab Alone in Participants With Advanced Melanoma,81,
79,NCT03533582,Phase 2|Phase 3,Childhood Hepatocellular Carcinoma|Childhood Malignant Liver Neoplasm|Elevated Alpha-Fetoprotein|Hepatoblastoma|SMARCB1 Gene Mutation,0,pdf,Protocol NCT03482635v1.0.doc,Statitical Analysis PlanNCT03482635v1.0.doc,2019-03-29 15:23:17,2019-04-06 00:26:40,BI 655130 Induction Treatment in Patients With Moderate-to-severe Ulcerative Colitis,80,
78,NCT03552276,Phase 2|Phase 3,Psoriatic Arthritis|Ankylosing Spondylitis|Non-Radiographic Axial Spondyloarthritis,0,pdf,Protocol NCT03533582v1.0.doc,Statitical Analysis PlanNCT03533582v1.0.doc,2019-03-29 15:23:17,2019-04-06 00:26:40,Cisplatin and Combination Chemotherapy in Treating Children and Young Adults With Hepatoblastoma or Liver Cancer After Surgery,79,
